id,dep_delayed_15min
0,0.02055737539604279
1,0.08931366010968013
2,0.009798661226617962
3,0.28993423884942915
4,0.11418061926795327
5,0.00491487540994714
6,0.13123455211746485
7,0.029113695694450003
8,0.03290640091055693
9,0.044551176396831746
10,0.012363953748228015
11,0.06715175704385493
12,0.10566871570687322
13,0.0768345113738632
14,0.022397855782587114
15,0.11604926270557091
16,0.04962131231459201
17,0.08465991056949028
18,0.02027611520593852
19,0.20608216900990306
20,0.008577165692350867
21,0.18358117126795231
22,0.007155442166372359
23,0.03880665964989992
24,0.276063431378902
25,0.07111013392267215
26,0.18533952696295866
27,0.11183018906527452
28,0.06163234079295193
29,0.018671686640875332
30,0.12027973724209089
31,0.05393448273008366
32,0.16560898093375015
33,0.6525211355122013
34,0.012303540265535257
35,0.16666228877834696
36,0.1492762783809325
37,0.0341978680163742
38,0.2071248184008105
39,0.048978876234120845
40,0.14929214686014816
41,0.13671400879083595
42,0.006914443379847639
43,0.369966503643451
44,0.0658497835405241
45,0.6836194883591576
46,0.021076211154969268
47,0.036257522339124076
48,0.005449465396517463
49,0.06931249982152672
50,0.13043406100599517
51,0.03819935807637171
52,0.10087116418119488
53,0.0746015431860698
54,0.02366237266335857
55,0.03833144667031929
56,0.007599886491324668
57,0.03136361436008529
58,0.12476450046728049
59,0.1132603321127857
60,0.1786144682711243
61,0.07924375677552627
62,0.15017182810003768
63,0.06449465532359774
64,0.077235158103103
65,0.11516312770896832
66,0.09550456920345483
67,0.013738805919403255
68,0.020638571138072194
69,0.10382239347132156
70,0.06665612132019595
71,0.09688843559832154
72,0.011726958314197814
73,0.05403194799396162
74,0.03547723330410159
75,0.3757494488794782
76,0.2507597798343393
77,0.009970136258229807
78,0.08376887651488041
79,0.06596376421881273
80,0.19585701244819073
81,0.10919518245707702
82,0.061209119000972714
83,0.15808410055892638
84,0.01974774831702413
85,0.1132642310741281
86,0.06763964728611448
87,0.09534916277313016
88,0.1700765477538009
89,0.052542400815911286
90,0.027466443685469064
91,0.023390000273775743
92,0.09693387894161258
93,0.14694499088923502
94,0.024275631394948854
95,0.16121701420958154
96,0.015592238792320542
97,0.0541987440925957
98,0.26515742798178343
99,0.11554132926418298
100,0.06110682182430994
101,0.2957779648728121
102,0.03250841215485609
103,0.13406111019967287
104,0.018332095079016574
105,0.12970207704786368
106,0.1740359149907169
107,0.010139641445822955
108,0.016729062220292787
109,0.17219171177186748
110,0.22246422235130753
111,0.1662137233149713
112,0.1401505951776567
113,0.13335737713670992
114,0.012399581406741193
115,0.2892799402224507
116,0.1006842058937315
117,0.17933043911310972
118,0.04016727545668858
119,0.10550584692288131
120,0.05206020739074429
121,0.052537455766929926
122,0.10489277720543297
123,0.34510830551928834
124,0.16385766775418165
125,0.0036174952377822783
126,0.055743097838186983
127,0.0978072524862895
128,0.09689710852338958
129,0.008441619565677854
130,0.03740512213735935
131,0.12111176607927412
132,0.013579194596185057
133,0.3819022251568896
134,0.013309319904876882
135,0.06586787645610973
136,0.1114753197221063
137,0.2312993866785427
138,0.020109588541692966
139,0.0524937911210154
140,0.059273162785507386
141,0.06640331889881221
142,0.042183742263335176
143,0.026915825598810894
144,0.01972084402857287
145,0.11007590561380283
146,0.13772048716860483
147,0.010384014042990532
148,0.11617314376076326
149,0.6894920343402542
150,0.1041845909439365
151,0.15355804050434152
152,0.05436710700519994
153,0.21627985933879704
154,0.20164985637713284
155,0.03239017534360694
156,0.162871674259301
157,0.2571491334849852
158,0.06836424136334945
159,0.10373180624148018
160,0.3218360180018195
161,0.04423268479045524
162,0.05394761282101594
163,0.004538660720162749
164,0.10717953070225893
165,0.19206172940484562
166,0.059865039048656074
167,0.1135520223951862
168,0.010364831913743495
169,0.24152903362988612
170,0.006955784142913348
171,0.12320285496663146
172,0.557664212272285
173,0.5120943671044013
174,0.008462019906719473
175,0.1518276443028163
176,0.24929303451175355
177,0.023451444101833918
178,0.12681796856227973
179,0.18144864967164792
180,0.029119779945389657
181,0.18946043698486836
182,0.04703850917435793
183,0.06903930637390918
184,0.02712291904737253
185,0.1723374322693226
186,0.17001785009992443
187,0.018909982212537743
188,0.17142403829885658
189,0.056689374513627065
190,0.05344044820938195
191,0.41580083917244676
192,0.05271665609280435
193,0.12010289137397255
194,0.08722684168533855
195,0.04319296780785896
196,0.011835638468470718
197,0.1872520167462126
198,0.15084175957587975
199,0.2400166298674352
200,0.07028716897298203
201,0.3030558306324601
202,0.10412980195374548
203,0.12909585963667103
204,0.1923156846334695
205,0.008920823727082123
206,0.1485075102121366
207,0.1225244676722713
208,0.05084811688868048
209,0.03099649177939096
210,0.24277352191724458
211,0.04385657803295118
212,0.0818803978328839
213,0.039764710630286616
214,0.06549085843198159
215,0.025545229894445586
216,0.008141038880901189
217,0.09320498965545254
218,0.12411817723901065
219,0.07210066427149017
220,0.1317422006945412
221,0.10146580204170388
222,0.0726132995446602
223,0.203336917249861
224,0.10835669613934759
225,0.04026928198799461
226,0.1800531534416688
227,0.19159890158432494
228,0.06579993830895083
229,0.16860649418124618
230,0.06028188376216561
231,0.00694924755707744
232,0.1354594897403281
233,0.13504656542581442
234,0.06244510487377235
235,0.07119668255191482
236,0.6699441289519078
237,0.13260224737558957
238,0.09117918793419069
239,0.037344859213589356
240,0.06291681537662348
241,0.15149397183820157
242,0.057320558844275206
243,0.0453787773976867
244,0.28107744728245954
245,0.3260168242896247
246,0.08645933183726943
247,0.06176727356652943
248,0.02908743238678032
249,0.23039930875585127
250,0.1382640824585655
251,0.061816507971684274
252,0.299689910205448
253,0.1294266646083346
254,0.024854308529851266
255,0.09203984413179574
256,0.09794137653676313
257,0.020553896527156997
258,0.004982770604444615
259,0.19472848290589767
260,0.16967664009073477
261,0.2545941258296648
262,0.09959263972013392
263,0.08719565649255505
264,0.18759393537955132
265,0.3803604153237811
266,0.03380012886497014
267,0.35534413340962556
268,0.04687659519455017
269,0.3919434751676766
270,0.00908734116825873
271,0.21061584881841217
272,0.1521143475958056
273,0.22297612031461247
274,0.21591835148719288
275,0.16173326607396366
276,0.48303889457789906
277,0.06324365040713095
278,0.08706448217154168
279,0.04229192378437063
280,0.09732416496892062
281,0.4193450284316011
282,0.10985915432659857
283,0.06342846841665006
284,0.11050395704650455
285,0.5836171363542215
286,0.0266323370430662
287,0.12058726931817777
288,0.08424393439290669
289,0.14814342888281745
290,0.038687943748537894
291,0.333511311835597
292,0.11967938853822349
293,0.4413997429163315
294,0.07359269232333882
295,0.19632112817855993
296,0.09871375790423659
297,0.10026542001891513
298,0.3605640987998342
299,0.15430131050061485
300,0.1916294567744455
301,0.20590128272337355
302,0.011161148647228041
303,0.3436642682512078
304,0.001652868853853992
305,0.005426660595131621
306,0.05634318965758669
307,0.04166837626463887
308,0.025629317767824913
309,0.0029832053906218687
310,0.14471734540103295
311,0.03919397177735169
312,0.004646523873959344
313,0.01133628070834214
314,0.08763203900887359
315,0.01805062931132774
316,0.23497278876293776
317,0.11636811990726506
318,0.13923993692982733
319,0.0926764049364603
320,0.07542512831507754
321,0.3502629283515691
322,0.10059266903220314
323,0.1686123046004144
324,0.0261452084439703
325,0.29874446350174494
326,0.01921412248410693
327,0.06779377430046257
328,0.006822561256333302
329,0.03049793880939331
330,0.0736534348523624
331,0.09596024836896332
332,0.37326455947653037
333,0.0946839311543111
334,0.18351853973518548
335,0.17257859479027463
336,0.03096973159075564
337,0.2056325456180647
338,0.005354967023401924
339,0.06248135577131216
340,0.11337406778091076
341,0.01590577421955708
342,0.0058965152791987906
343,0.03213959576039463
344,0.12023217989883928
345,0.17879658212095026
346,0.0030535090590661056
347,0.24894506205969516
348,0.15046461971097097
349,0.1588632558544394
350,0.15953369298728826
351,0.0946130878764637
352,0.02341089710366729
353,0.020764194478396253
354,0.28587200693795667
355,0.04737874925684255
356,0.09591612563622814
357,0.1252877587754619
358,0.06990847669819016
359,0.03275692713910246
360,0.08203603712181366
361,0.20789027975046812
362,0.01827783229226679
363,0.19570618132477488
364,0.16901857330905493
365,0.04047473560247025
366,0.01053403978747504
367,0.048796556244431875
368,0.06299357602942177
369,0.1558079555359476
370,0.2419231570244362
371,0.20154279755938578
372,0.007379449594746601
373,0.15009837746352558
374,0.17354877893915788
375,0.10205984836218289
376,0.19353880823556105
377,0.20390309611843274
378,0.12894804229420487
379,0.09670793635351295
380,0.11491919903529323
381,0.034666592519526945
382,0.014944635023793855
383,0.017106582348352956
384,0.0526098402889372
385,0.0959218961321395
386,0.15731593515774267
387,0.03187532903501668
388,0.09311914275074028
389,0.020934634908955592
390,0.3049208173660938
391,0.1484750363033526
392,0.1571270211544511
393,0.03698086762903739
394,0.08588360183536303
395,0.01755335473125447
396,0.13844194198639373
397,0.09321782833996466
398,0.23547935782871265
399,0.009274575594793348
400,0.041818759104110384
401,0.06501082987813324
402,0.24973248116739313
403,0.012250827853622862
404,0.012743569424286979
405,0.3302862308116907
406,0.05497980388319675
407,0.38502494884469807
408,0.43631345139030336
409,0.054897361960910836
410,0.12412002849860188
411,0.18249026271289973
412,0.1333667586506167
413,0.21569545742695154
414,0.08751872500907039
415,0.018647247473911308
416,0.180041408449957
417,0.2745396189928222
418,0.05252097232719797
419,0.02980482829170324
420,0.07137659354379182
421,0.06550760009320702
422,0.09583582450407206
423,0.04338782885798488
424,0.17069188132917293
425,0.24444677178417562
426,0.06888626339184445
427,0.137470929679821
428,0.10088915242996793
429,0.03950076742096656
430,0.13426521310260786
431,0.3067476484340275
432,0.16696486945020433
433,0.028587208396261478
434,0.12969342080075513
435,0.35407046175763346
436,0.043830753868779444
437,0.0447178550746111
438,0.0701849178711595
439,0.05801866504672027
440,0.06461464111999249
441,0.5135068699571608
442,0.04033050735296413
443,0.08505609510167789
444,0.04345621788084385
445,0.05547596396149915
446,0.00812332368142724
447,0.14519114955843732
448,0.021125969246534763
449,0.0483262921432114
450,0.07947778797857423
451,0.19764206546884913
452,0.006548417342038697
453,0.36541409701321853
454,0.06022446144239017
455,0.2045759822970662
456,0.12868002239539444
457,0.15535167036353467
458,0.3523945535871766
459,0.3806082515403062
460,0.16518935027377338
461,0.040480342150316935
462,0.2036933588525265
463,0.06758561813944694
464,0.02975542248796719
465,0.3391392996629522
466,0.211747573179312
467,0.11473379338471208
468,0.040916717727735294
469,0.12687123028681166
470,0.07641783312218808
471,0.18476639316203178
472,0.10278794661271602
473,0.1393165007097637
474,0.020002920499078567
475,0.10711475500756909
476,0.00672746987064816
477,0.6320399708831455
478,0.06190902159510535
479,0.1502769365553509
480,0.28420991223395303
481,0.13090558318733378
482,0.12934004962185333
483,0.11689057768694906
484,0.025609382299839806
485,0.14901495146685886
486,0.22332506479641517
487,0.036941397123965346
488,0.30982951097246425
489,0.02341816780308689
490,0.08730173953743528
491,0.14202915820496745
492,0.10490811174505556
493,0.23451127697340057
494,0.0407744572987063
495,0.06242616119383741
496,0.18568124825990545
497,0.06138675436538148
498,0.005955671058818201
499,0.2410076905939307
500,0.005434520254005218
501,0.30388477631775335
502,0.257015153081888
503,0.05253021545716644
504,0.008545069940638444
505,0.02200336653865626
506,0.1829296968917418
507,0.1983479798740177
508,0.014730493539168431
509,0.008311393796123157
510,0.1443447523530657
511,0.023315965433837304
512,0.009288208180214383
513,0.10613160328255887
514,0.005711654050784929
515,0.03774120447449096
516,0.03875895193233251
517,0.059001005682383895
518,0.16835423369655433
519,0.023242967050036922
520,0.25397353352472946
521,0.048916524983215214
522,0.1072609644851547
523,0.07738506049732258
524,0.24407226556128675
525,0.01689308609477758
526,0.014615593741996629
527,0.026393395806380587
528,0.04783215469146922
529,0.14258011229645004
530,0.15995552959349243
531,0.03855577221762961
532,0.01768623767868564
533,0.4452794766269302
534,0.06496721032276291
535,0.10158288960791802
536,0.24138417621308067
537,0.005422135627978516
538,0.045688217790840334
539,0.015529857919867223
540,0.031064399737997586
541,0.18032221811690938
542,0.3644348217960326
543,0.013454582894700416
544,0.0426779614873873
545,0.08418773510718068
546,0.432055479410324
547,0.1476437223344791
548,0.008532958041530269
549,0.1643861789942691
550,0.16306451906219116
551,0.3128984231954874
552,0.08952860664269782
553,0.009954403511006415
554,0.4690711790615823
555,0.13580303359502707
556,0.013797753104006652
557,0.0340506971891056
558,0.07283718315981766
559,0.031882273697178325
560,0.013906931188744167
561,0.03429762346628028
562,0.10843107731413318
563,0.2982760538608101
564,0.1563821352804645
565,0.05613545525642297
566,0.18340187614715575
567,0.004283554730159652
568,0.09202710550296328
569,0.13178671086535065
570,0.08650294572237827
571,0.10733912789448127
572,0.07734806310000895
573,0.04176468072211911
574,0.047413261527184856
575,0.06225242588708894
576,0.02520969643243184
577,0.3857254559071113
578,0.01958722369267793
579,0.20394573272087824
580,0.133360775110403
581,0.03712103921562944
582,0.047695937612420095
583,0.146946307085887
584,0.1303759216804144
585,0.004791321760381199
586,0.07512665496453068
587,0.17404905864031114
588,0.04180651853202359
589,0.1507789209563797
590,0.012274415096876292
591,0.009526993029298573
592,0.026904515693120544
593,0.10711437985261099
594,0.1281374440588098
595,0.22199228175237823
596,0.015219864714085481
597,0.19485458463837296
598,0.09563681049736883
599,0.14613177690190782
600,0.08706539830278318
601,0.06341264296666814
602,0.2977229768729012
603,0.24711748719670776
604,0.08311439777287383
605,0.04533222272797663
606,0.11023855696110248
607,0.22030906456081817
608,0.19568606282817028
609,0.029775835911795195
610,0.0883963540745049
611,0.06399424549788292
612,0.031949098989302205
613,0.14790944316779617
614,0.06850151594716616
615,0.016034031829842133
616,0.023903692492801876
617,0.18995072942851046
618,0.016939360182449115
619,0.03743814011191681
620,0.01446861649385336
621,0.028288842303627503
622,0.07825206951386783
623,0.1943059539543328
624,0.3047927174191649
625,0.0880520609951126
626,0.07570536537228412
627,0.026835663719086737
628,0.35656951029994377
629,0.08709123512411357
630,0.049345469192025156
631,0.08805694495968243
632,0.37569999323283804
633,0.021113944654040935
634,0.015221636738980766
635,0.24456303999443282
636,0.17858037061929719
637,0.07476856677189757
638,0.005768578244668383
639,0.1342659267332423
640,0.01704432073991264
641,0.01177349336783039
642,0.23899929106245468
643,0.10193358031575232
644,0.16560149190705048
645,0.02273996346240031
646,0.09757388997654157
647,0.11732174938577701
648,0.11109002200371589
649,0.01230326237501617
650,0.009552452954736241
651,0.1195286189769979
652,0.020467440573310743
653,0.041158204064614665
654,0.14655939698802148
655,0.1933824194691178
656,0.018631642118396425
657,0.09925304461627657
658,0.0056657849576685505
659,0.06018998861941783
660,0.07307129542890287
661,0.055701250513115926
662,0.35525379808289353
663,0.003080511527933862
664,0.3675600947212402
665,0.0307749005510435
666,0.0834796930330318
667,0.026123380915941154
668,0.05236764029723889
669,0.01798540194832107
670,0.06490826149084046
671,0.13726045373768564
672,0.027586968776920275
673,0.26195932786071885
674,0.07082859676896684
675,0.016018744711284824
676,0.09861568078003456
677,0.19358170374724246
678,0.1752447131222706
679,0.09616969417586906
680,0.011860741440902326
681,0.013412341024324669
682,0.013131357697471402
683,0.21933050955650846
684,0.01743038834036914
685,0.1875120633283591
686,0.022654286651441296
687,0.2329645698311145
688,0.13524312634795418
689,0.004130370229122828
690,0.16411219922549591
691,0.14323314929837336
692,0.017417220754321824
693,0.1445306390641718
694,0.022080225076808423
695,0.32199795013353866
696,0.11090858199579019
697,0.12580466637978052
698,0.14470002776185684
699,0.18253676677423358
700,0.10921919380120694
701,0.27289544202515875
702,0.0034287998854719243
703,0.3644886051903393
704,0.05337056417673099
705,0.18458841134040224
706,0.11110443050092696
707,0.09606382168172817
708,0.10901558738155859
709,0.08463426347487141
710,0.12753611775510712
711,0.15478409204683716
712,0.12474926661878045
713,0.06118825049761453
714,0.08597867810565345
715,0.012080046453660611
716,0.2289320213429332
717,0.05731857653877695
718,0.4603632462646021
719,0.3274173230202691
720,0.08818772540673417
721,0.0010534323597882972
722,0.13969504813824246
723,0.08937870377866847
724,0.03262902338006755
725,0.04308932021886805
726,0.09474940165884323
727,0.01736517438700673
728,0.32502732998286016
729,0.016221095334818598
730,0.04672507197983411
731,0.05316380352729183
732,0.25221058906022936
733,0.04514291467313144
734,0.026961930750168905
735,0.01007358684448677
736,0.06306658922364307
737,0.09793089728655484
738,0.015519815507314348
739,0.06899259553329841
740,0.09816799647585592
741,0.017537725133990385
742,0.1819076399034354
743,0.13814235188947618
744,0.09473116883373008
745,0.2607315803297161
746,0.03164819267759892
747,0.19415991907392907
748,0.3022189329454252
749,0.10747464679539619
750,0.05823372142137351
751,0.11065625469118748
752,0.09788215973381648
753,0.05839136793894149
754,0.4192498841888522
755,0.25731291304223314
756,0.04928998505734967
757,0.07722158874076462
758,0.11105102276068178
759,0.11445959843932102
760,0.08766089401474542
761,0.15273457677289554
762,0.02282243646268585
763,0.12749322632987317
764,0.05547096759842365
765,0.07289279005700797
766,0.23851856652507633
767,0.036317386312100804
768,0.2513543213003465
769,0.07527820669851608
770,0.036047148192908565
771,0.144484353457089
772,0.026937724445961587
773,0.24970786017390328
774,0.12284820735571361
775,0.4128179230868817
776,0.07064177876203107
777,0.16777599984520297
778,0.008167731058270056
779,0.11617505672020216
780,0.10261906553433223
781,0.16981801753235676
782,0.16515546097282652
783,0.3481162760409348
784,0.3886851031988667
785,0.07858183660991405
786,0.00582722684237358
787,0.029654259354632617
788,0.032238447947476656
789,0.0505689139179611
790,0.07906713944510103
791,0.027118217206230994
792,0.031214400682100223
793,0.1016256158820681
794,0.016007852313740766
795,0.025539555423154028
796,0.09877276027633765
797,0.05029969779567205
798,0.0980895648545067
799,0.05007629528444035
800,0.06836642417030975
801,0.0065617730115869475
802,0.01749854603762973
803,0.042700024515461905
804,0.37775388516157854
805,0.13896831151667977
806,0.08478136336868644
807,0.036822813004585675
808,0.08075391927766898
809,0.44601265273014773
810,0.1176537695492598
811,0.1720567735656722
812,0.1601154110652896
813,0.08224985640445501
814,0.593616670595833
815,0.017085411766199727
816,0.03135961437567168
817,0.2188708935158375
818,0.052722273684018627
819,0.16216440401503035
820,0.050235938929076476
821,0.04842830182538717
822,0.26929241445373453
823,0.049962629613073614
824,0.26917338976150523
825,0.09076707174500187
826,0.12041418951751662
827,0.16556476034629067
828,0.26781293603956985
829,0.056598439699597235
830,0.06218408486828559
831,0.08085214157197927
832,0.012322570205176533
833,0.2560573722153406
834,0.3227140241118533
835,0.21189445570933835
836,0.07031624215714594
837,0.008419456439412493
838,0.02976117534079758
839,0.1009370177754872
840,0.016734572232963235
841,0.011905916287572529
842,0.089122253447053
843,0.04591599663718973
844,0.1297358397389189
845,0.09193105741717714
846,0.0787160442027957
847,0.355848295628891
848,0.20663063723155095
849,0.22689545336409356
850,0.1890313503839963
851,0.009986404180996299
852,0.18624395631210297
853,0.18645436838231483
854,0.026625647000576454
855,0.09822774561518145
856,0.1743126172607485
857,0.023029502833254646
858,0.11838084129075735
859,0.24403941628393722
860,0.014308007268099443
861,0.13918428666916047
862,0.03819921306384619
863,0.0039363047126269
864,0.09665397666076934
865,0.14860190281903887
866,0.012130710631874334
867,0.14244181647869608
868,0.0704653213290958
869,0.01323031071296917
870,0.13420261926294044
871,0.1135826903672263
872,0.12131758185558854
873,0.12591047524838078
874,0.042463449168824816
875,0.03184474709890739
876,0.1790963864674409
877,0.017515588134569157
878,0.10148524718895172
879,0.03332709072215551
880,0.038159975343538786
881,0.19990897627804066
882,0.10881819215739416
883,0.4375586604111341
884,0.10640975732141504
885,0.053981067784309805
886,0.24488664881982825
