session_id,target
1,0.0025263244983526043
2,1.3425774781156662e-05
3,7.085235742785958e-07
4,7.910622954258821e-07
5,0.00017117662364707757
6,0.0005231450530687619
7,0.00237695404574915
8,0.0018117004902328128
9,0.0001745046087341851
10,0.023433671812144716
11,8.961609414074826e-05
12,1.9388501701043053e-05
13,0.000607327914142427
14,0.033013410997293116
15,0.0007881118105783144
16,0.002738992996680037
17,0.020204161806098842
18,1.896935459467742e-05
19,0.0019277109031192174
20,1.8278382625888173e-06
21,0.02706567398718592
22,4.4370896746777445e-05
23,0.00021644510193344232
24,0.014879831263065543
25,0.07265897750181134
26,9.578514540399078e-06
27,0.0001960957059450511
28,8.986796412697625e-07
29,0.01839698010345443
30,0.0016070669911330273
31,0.027672759942921937
32,0.012992500029126712
33,0.0009452721224694125
34,1.5156465502410988e-05
35,0.017191901504729035
36,0.0004966625685498037
37,9.582150760123088e-08
38,1.4288009459842526e-05
39,0.0003117900758175658
40,1.4431766282522474e-05
41,0.0013908388547415422
42,0.008764577551503687
43,7.143609265461918e-05
44,9.707768549150187e-05
45,0.14970047716592252
46,0.00022055859603674523
47,0.00045828930078546377
48,0.0005257103986785281
49,0.00020401756129974035
50,9.94136031058105e-06
51,2.504798546031792e-07
52,8.38238547252239e-05
53,0.019356819625879634
54,0.0006533416454614218
55,0.0004522457773059912
56,0.022444841194222322
57,1.925241329523634e-06
58,2.323442014160523e-05
59,8.515296697343373e-05
60,3.530064103553355e-06
61,1.0641797527533489e-05
62,0.000243353789313233
63,0.0001085152884115576
64,0.000552497760598291
65,7.4022634982947545e-06
66,5.010421964844204e-06
67,0.00014591678905338367
68,0.0016535362083160365
69,0.048596542816771296
70,5.990479862189248e-05
71,0.001501695266450001
72,0.0002518806692365889
73,0.21204800667254417
74,4.009445230259099e-05
75,0.00018336093683450887
76,0.0021118053030122334
77,0.0015974800299850633
78,0.00459404185678029
79,0.00011472879463005184
80,1.074403806011671e-05
81,1.1219397177654908e-05
82,0.001640138019132353
83,1.877318983934784e-06
84,0.39790696267078335
85,0.00011541107909619407
86,4.252834032187052e-06
87,0.005653037007580336
88,0.0010592736347342028
89,0.001763881162749852
90,0.04423094095715844
91,4.512979087709423e-05
92,4.035187112822273e-05
93,0.04345049603526126
94,0.00020726093501776476
95,0.10529767524199798
96,1.6771499841865427e-05
97,0.0012679249817495156
98,0.00017335377817143748
99,2.55480964104656e-05
100,0.00013608729301313092
101,6.278482555062996e-05
102,0.14219513379140578
103,0.00025177849473251963
104,0.0003464909304055641
105,0.00015576542236152524
106,7.460741462291726e-05
107,0.01950303695673898
108,0.000144458653057458
109,8.09323067429367e-06
110,2.1779148356400552e-05
111,0.000482494719014985
112,5.982224953212795e-07
113,0.004394662800755217
114,3.24980509654567e-06
115,5.273797437722933e-05
116,4.8633517469286855e-05
117,0.0002439642870118647
118,0.004878989712395004
119,0.0019409127716840467
120,0.0009986214380785542
121,0.00014314140510280328
122,0.00023719501923120682
123,6.587859063189854e-05
124,0.00022993054319818404
125,0.002006986074350423
126,3.130844264698404e-06
127,1.0343833812089122e-06
128,6.273034182709041e-05
129,0.0039068031696035364
130,0.005379642449571834
131,0.0003000229174084699
132,0.002923805923281618
133,0.002822560198053512
134,3.372425721921877e-05
135,2.1094146438920223e-05
136,0.0012542752451746024
137,8.245189641622803e-05
138,0.004418268127387479
139,4.67137222282075e-05
140,0.00012015782920777416
141,2.5309519863258833e-06
142,4.1401138185973534e-05
143,0.0009312981412012575
144,0.0036542378190656884
145,1.794017095387212e-06
146,0.0009362695569691745
147,7.779740219384184e-05
148,0.0035618442194925307
149,0.00218010904417898
150,0.02482922686293285
151,1.672003904756029e-06
152,0.016749753302695545
153,9.090102350166423e-05
154,0.00013734913423340503
155,0.00013921758763131605
156,0.0002044097451834268
157,2.2653375904317305e-05
158,0.0021655820975371174
159,7.558256320744804e-05
160,3.291793640315833e-05
161,0.006024619028435761
162,5.748853275634468e-05
163,0.0004247755903466619
164,0.0039462337880491714
165,7.546964899162849e-06
166,1.562616993496436e-05
167,0.010392747398214741
168,0.00218010904417898
169,0.0017386601975719225
170,0.00046227901157010415
171,0.002487925649189145
172,0.0007105129048527399
173,0.00023871920763431475
174,0.0007712562676100807
175,0.20672789395066785
176,0.004455954587303571
177,0.012166998883101169
178,8.684007433817608e-06
179,0.00012767006089355696
180,0.0010253699681603433
181,4.359358083737173e-05
182,0.0018267409308088006
183,2.616811231584764e-05
184,0.00010893897632118528
185,0.00015668381538259244
186,0.0007627501379258553
187,6.061313071726338e-06
188,2.4301064352776044e-05
189,0.003101715877343144
190,0.00031276802181868515
191,0.00010878631622741484
192,4.165190576320223e-05
193,0.0059000104595529415
194,0.0011143593522378427
195,0.00046107533628366793
196,1.324857062627349e-05
197,0.0009012505723103752
198,0.002692460308108757
199,0.0092790558567239
200,0.00011829919695081856
201,0.00017097573092066844
202,0.01798547890515556
203,2.256392862689199e-05
204,0.0019424329415999662
205,0.005138562983523436
206,1.531627929474397e-08
207,0.0007564070801412106
208,0.0014740670435350197
209,3.44179437373899e-06
210,0.010923187146953298
211,0.0012863512103208742
212,0.011406915567667092
213,1.9815946328301653e-05
214,0.019913677044901847
215,0.001394598098264202
216,0.004055619769223018
217,0.03384778215147348
218,0.0013231415838607923
219,0.0003642101174612915
220,0.002612493982997313
221,0.0029180949542358518
222,6.016849093503541e-05
223,0.029368259043342622
224,0.0009426693140434055
225,0.011216828200065821
226,0.004766860803084223
227,0.0041873780870296156
228,0.0008099231002336896
229,0.00036360614220731644
230,0.0018078980156613104
231,7.100860386838202e-05
232,2.8209387828231444e-05
233,0.00015899601634938602
234,0.0020610555684791743
235,0.00013261713546588354
236,0.0015547389360381384
237,0.0022774069696662666
238,0.0019619405403142956
239,0.0003117900758175658
240,0.004370044654091852
241,8.287155432407118e-05
242,7.882965170955367e-08
243,1.3252126512978248e-07
244,0.00030044497509195984
245,0.0004020238557165724
246,7.358458314023111e-05
247,0.08041082556661762
248,0.0005840118167374942
249,3.5259836324128964e-05
250,0.0005052814086686532
251,0.02589704197709097
252,4.606832027188455e-05
253,4.37330840193142e-05
254,0.0006923714160294993
255,0.001698302330621117
256,1.776083887702032e-07
257,0.00026219907561547136
258,0.008087721880647304
259,0.003922148647349491
260,0.0013268808887021777
261,0.0001832701778275837
262,0.013793565423638365
263,0.0006097441093950022
264,0.0016592648909453975
265,0.00013091180469910883
266,8.09135827705366e-06
267,1.432220422219277e-09
268,0.00010963008940918316
269,0.0007489958698048664
270,0.00019079226053637507
271,5.6023922701371006e-05
272,0.0007302212096652364
273,9.945253459850966e-05
274,0.0016715486231655323
